mean_ndvi,mean_ndbi,mean_ndwi,mean_emissivity,mean_albedo
0.2519758298631166,-0.1062438109262895,-0.2448065824795337,0.987768651067416,0.18116557375
0.1474781275242149,0.0057898219315399,-0.1710606145976771,0.986951010978264,0.2218060662842444
0.2667239761701681,-0.092346590208258,-0.2651069756841804,0.9878460437273744,0.1976484011549716
0.2860717094758284,-0.1444361653903876,-0.2690385892714956,0.9880164744261772,0.1549108399019228
0.143392631185324,-0.0106604018055954,-0.1584359563871101,0.9869268493029032,0.2512017273224967
0.2513264860212407,-0.0955150088119087,-0.2525185800385168,0.987752475223166,0.1918086026574663
0.2994398298608067,-0.1369054753428027,-0.2893749846530394,0.988136455323572,0.1785512415267248
0.1305354064134283,-0.0495113192878412,-0.1398100549343285,0.986841495726387,0.1566261365298244
0.0939091860445127,0.0366457942869024,-0.1244392955198872,0.9866270427688426,0.1963316347539979
0.2022646363423411,-0.042579273085894,-0.2132972395615914,0.9873477368149336,0.2028474377820009
0.135317153194765,0.0130859277417701,-0.1650284287858859,0.9868635198468836,0.2285917010833494
0.263344473751315,-0.1144513449330299,-0.2567563500316106,0.9878138021816576,0.1853639559870495
0.142752112357402,-0.0315564798782579,-0.1539631253680111,0.9869176066002132,0.1772936860895205
0.1518069350545633,-0.0326578761673854,-0.1649603565865859,0.986982101820564,0.183680155283286
0.1466891398802909,-0.0514637541346192,-0.1544855855724727,0.9869533625711886,0.1682077321140227
0.215847129841529,-0.0675455270670004,-0.2142479263956886,0.9874286885545204,0.2041568821877809
0.1831627084086468,-0.0264245501775825,-0.1972528924562551,0.9872176480391418,0.1933419956296725
0.2340788674194923,-0.09731583050252,-0.2313976486793517,0.9875810106101,0.1819712912000256
0.3171381610362725,-0.1518217598248395,-0.2944511097564271,0.9883031943489532,0.1700053495812688
0.0864244986676945,-0.0169942241526443,-0.1046440669231943,0.986595511086728,0.1739034688250434
0.1848845850492449,-0.0443704725895695,-0.1957556110632357,0.987226700147335,0.1949962139730878
0.1320105437991725,-0.0043683064273098,-0.1492883525347063,0.986878503058666,0.1949575945373355
0.1935862849548865,-0.0399254805909983,-0.2024720670967939,0.9872566738867856,0.1839327875782609
0.2543150065695842,-0.1094714054801359,-0.2512251445645769,0.9877389569567828,0.1746802996934052
0.1127311144028795,-0.009280598287892,-0.130057021521463,0.9867337619713532,0.1771584997046684
0.2270483030169436,-0.0618240751639132,-0.232805806243042,0.9875059358686146,0.2027207033059073
0.1834464683621553,-0.1100317998697555,-0.1704285090015896,0.9872902265814774,0.1116019386829582
0.1958110182174099,-0.0579677789971898,-0.2080409400310658,0.9872868908174716,0.1895118174504247
0.0884316861814865,-0.0040700510542248,-0.1138397114924918,0.9866018072218494,0.1875733308202975
0.128498420417009,-0.01908045608397,-0.150569968194262,0.986828162636494,0.183638396705006
0.2380894699851679,-0.0717349215392093,-0.2435145147656848,0.9876006378733652,0.1827469255049467
0.1809288694036786,-0.0227294172338529,-0.2044537270817629,0.9871928857664198,0.2229043644762915
0.1724132873079001,-0.0165769045906306,-0.1912600158330142,0.9871141771879912,0.2330508956244772
0.1757425267614314,-0.0354140334016896,-0.1903958614187444,0.9871280667459976,0.187869058062203
0.2167737603145124,-0.0576985438018459,-0.2254592333327874,0.9874426079957452,0.2075088112446173
0.0933601627325915,-0.0088200650799937,-0.1078923165456138,0.9866383333676928,0.1548566996861541
0.0824912075814713,-0.013271339703397,-0.0994276893046568,0.9865701114591912,0.1670377949890563
0.1677537539334284,-0.0672440133833166,-0.173607113437933,0.9870867984339808,0.1687229532645904
0.0663086843254236,0.0092394204773289,-0.0863198101996677,0.986492556636766,0.1766165008976628
0.1079517270316708,-0.0693838146375414,-0.1031570069621376,0.9867189573554012,0.0959677302655806
0.2562262684223522,-0.1105352300950138,-0.253861098367939,0.987775360243632,0.1831192594448556
0.1795166251004557,-0.0320196003367698,-0.1896221168591075,0.987150434745684,0.1791593073309179
0.155909610866525,-0.0405260122164223,-0.1633579084217744,0.9870119004328408,0.1581256775433423
0.1003356539369207,0.0017043242744603,-0.1200033363380843,0.9866744132404528,0.2160653260530546
